eez_list,trip_count,total_trips
"FM,GL,PG,SB,TV",15,20663
"I5,LN,PX",15,20663
"NR,TV",14,20663
"I4,MH",14,20663
"GL,I4,PX",14,20663
"I1,ID",14,20663
"GL,H4,I4,NR",13,20663
"GL,MH,PG,SB",13,20663
"CK,H5,PX",13,20663
"H5,I4,PX",13,20663
"FM,PG,SB,TV",13,20663
"H5,PX,TV",12,20663
"GL,MH,NR,SB,TV",12,20663
"FM,I1",12,20663
"GL,I4,MH,NR,PG,SB",12,20663
"GL,H4,I4,I5,PX",12,20663
"GL,H5,I4,I5,PX",12,20663
"CK,H5,LN,PX",12,20663
"GL,H5,PX",12,20663
"GL,NR,PX,TV",12,20663
"GL,MH,NR,PG,SB,TV",11,20663
"I1,PW",11,20663
"H4,TV",11,20663
"GL,MH,PX",11,20663
"GL,LN,PX",11,20663
"H4,PX",11,20663
"I4,I5,LN",11,20663
"GL,I4,I5,PX",11,20663
"H4,H5,PX,TK,TV",11,20663
"FM,GL,MH,NR,TV",11,20663
"TK,TV",11,20663
"FM,GL,I4,MH,NR",11,20663
CK,11,20663
"H5,I4,I5,PX",10,20663
ID,10,20663
"GL,H4,PX,SB,TV",10,20663
"GL,H4,H5,I4,PX",10,20663
"GL,H5,PX,TV",10,20663
"GL,I4,PX,TV",10,20663
"CK,H5,PX,TK",10,20663
"GL,MH,NR,PX",10,20663
"CK,PX,TK",10,20663
"GL,I4,MH,TV",10,20663
"FM,GL,I4",10,20663
"PX,SB,TV",10,20663
"GL,MH,SB",9,20663
"CK,H5,I5,IW",9,20663
"GL,I4,NR,PG",9,20663
"I4,PX",9,20663
"CK,H5,I5,LN",9,20663
"FM,MH,NR,SB",9,20663
"GL,MH,PG",9,20663
"FM,GL,SB",9,20663
"H4,H5,PX,TV",9,20663
"I3,PH",9,20663
"H5,I5,IW",9,20663
"FM,GL,TV",9,20663
"H5,PX,TK,TV",9,20663
"H5,I4",9,20663
"GL,H4,H5,PX,TK,TV",9,20663
"GL,H4,NR",9,20663
"CK,H5,I5,IW,LN",9,20663
"MH,PG",8,20663
"GL,H4,H5,I5,PX,TV",8,20663
"H5,I5,IW,LN,PX",8,20663
"FM,GL,I4,NR,PG",8,20663
"FM,GL,NR,SB",8,20663
"GL,LN",8,20663
"GL,PX,SB,TV",8,20663
"GL,H4,TK,TV",8,20663
"CK,IW,LN",8,20663
"GL,H4,NR,PX",8,20663
"GL,I4,SB",8,20663
"H4,PX,TK",8,20663
"FM,GL,I4,MH,NR,PG",8,20663
"FM,GL,I4,NR",8,20663
I3,8,20663
"FM,GL,I4,PG",8,20663
"GL,I4,NR,TV",7,20663
"CK,H5,I5",7,20663
"H5,I4,I5,LN,PX",7,20663
"FM,GL,PG,PX,TV",7,20663
"MH,PG,SB",7,20663
"FM,PG,TV",7,20663
I6,7,20663
"FM,NR,TV",7,20663
"I5,IW,LN,PY",7,20663
"GL,H4,MH,PX,TV",7,20663
"GL,NR,PG,PX",7,20663
"CK,GL,H4,H5,PX,TK,TV",7,20663
"GL,H5",7,20663
"H5,I5,LN,PY",7,20663
"GL,H4,I4,I5",7,20663
H4,7,20663
"GL,I4,NR,PG,SB",7,20663
"GL,I4,PG,SB",7,20663
"PH,PW",6,20663
"GL,MH,PG,SB,TV",6,20663
"GL,H4,PX,TK",6,20663
"GL,I4,MH,NR,TV",6,20663
TK,6,20663
"GL,PX,SB,TK,TV",6,20663
"GL,H4,LN,PX",6,20663
"GL,H5,I4,I5",6,20663
"GL,TK,TV",6,20663
"I4,I5,LN,PX",6,20663
"GL,I4,LN",6,20663
PW,6,20663
"H4,H5",6,20663
"GL,H4,I4,MH",6,20663
"H5,TK",6,20663
"FM,I1,PG",6,20663
"FM,I2,PG",6,20663
"I4,I5,PX",6,20663
"GL,H4,NR,PX,TV",6,20663
"FM,GL,SB,TV",6,20663
"FM,GL,MH,NR,SB",6,20663
"CK,H5,LN,PX,TK",6,20663
"CK,PX,TK,TV",6,20663
"I1,PG",5,20663
"NR,PG,SB,TV",5,20663
"FM,GL,MH,NR,PG,TV",5,20663
"CK,H5,I4,I5",5,20663
"H4,PG,PX,SB,TV",5,20663
"I6,IW",5,20663
"GL,H5,I4",5,20663
"FM,GL,NR,SB,TV",5,20663
"I5,IW,LN,PX",5,20663
"GL,H4,I4,PX,TK,TV",5,20663
"FM,I4",5,20663
"H4,I4,I5",5,20663
"PG,PW",5,20663
"GL,H5,I4,PX",5,20663
"H4,I4",5,20663
"I4,I5,MH",5,20663
"GL,I4,MH,PX",5,20663
"FM,GL,H4,NR,PG,TV",5,20663
"GL,NR,PX,SB,TV",5,20663
"CK,TK",5,20663
"H4,H5,I4,I5",5,20663
"FM,I4,I5",5,20663
"GL,PG,PX,SB,TV",5,20663
"GL,H4,PX,SB",5,20663
"GL,MH,SB,TV",5,20663
"FM,NR,PG,SB,TV",5,20663
"H5,TK,TV",5,20663
"FM,GL,H4,PX,TV",5,20663
"CK,I5,LN",5,20663
"CK,H5,LN,TK",5,20663
"H5,IW",4,20663
"MH,NR,SB",4,20663
"FM,SB,TV",4,20663
"CK,H5,PX,TK,TV",4,20663
"H5,IW,LN",4,20663
"GL,I4,I5,MH",4,20663
"GL,H4,H5,LN,PX",4,20663
"CK,H5,PX,TV",4,20663
"I4,MH,NR",4,20663
"GL,I4,PG",4,20663
"FM,GL,PX,TV",4,20663
"FM,GL,H4,PG",4,20663
"GL,H4,PG,PX,TV",4,20663
"GL,I4,I5,LN",4,20663
"FM,I2,NR,PG",4,20663
"FM,GL,MH,NR,PX",4,20663
"H4,H5,PX,TK",4,20663
"H4,I4,I5,PX,TV",4,20663
"FM,GL,I4,MH,NR,PG,SB",4,20663
"GL,H5,I5",4,20663
"FM,GL,I4,MH",4,20663
"H4,I4,MH",4,20663
"FM,GL,I4,MH,PG",4,20663
"GL,H4,MH,TV",4,20663
"GL,H4,H5,I4,PX,TV",4,20663
"FM,I4,MH,NR,PG",4,20663
"FM,GL,H4,MH,NR,PG,TV",4,20663
"GL,H4,NR,PG",4,20663
"CK,H4,H5,PX,TK",4,20663
"FM,PG,PX,TV",4,20663
"FM,GL,H4,NR",4,20663
"GL,H4,I4,SB,TV",4,20663
"CK,LN,PX",4,20663
"GL,H4,I4,I5,TV",4,20663
"FM,GL,H4,PG,SB,TV",4,20663
"GL,I4,MH,NR,PX",4,20663
"FM,GL,I4,NR,PG,SB",4,20663
"CK,H5,TK",4,20663
"H4,I4,PX",4,20663
"GL,H5,LN,PX",4,20663
"GL,H5,I4,MH,NR,PX",4,20663
"CK,TK,TV",4,20663
"GL,I4,MH,NR,SB",4,20663
"PX,SB,TK,TV",4,20663
"GL,I5,LN,PX",4,20663
"GL,H4,MH,NR",4,20663
"GL,H4,PG,TV",4,20663
"GL,H4,I4,MH,TV",4,20663
"PG,TV",4,20663
"SB,TK,TV",4,20663
"CK,GL,LN,PX,TK,TV",3,20663
"CK,LN,TK",3,20663
"NR,PX,TV",3,20663
"PX,SB",3,20663
"GL,H4,H5,I4",3,20663
"FM,GL,H4,H5,I4",3,20663
"I4,I5,MH,PX",3,20663
"PG,PX,SB,TV",3,20663
"GL,H5,PX,TK,TV",3,20663
"CK,GL,H5,PX,TK,TV",3,20663
"I4,PG",3,20663
"GL,H4,I4,LN",3,20663
"GL,I2,NR",3,20663
"CK,GL,PX,TK,TV",3,20663
"GL,PG,PX,SB",3,20663
"GL,H4,MH,PX",3,20663
"FM,NR,PG,TV",3,20663
"GL,H4,I4,LN,PX",3,20663
"H5,LN,PX,TK",3,20663
"GL,H4,NR,PG,TV",3,20663
"FM,I4,MH",3,20663
"GL,H4,I4,MH,PX",3,20663
"GL,H4,SB",3,20663
"GL,SB,TK,TV",3,20663
"FM,MH,NR,PG,TV",3,20663
"GL,H4,LN",3,20663
"GL,H5,I4,PX,TV",3,20663
I2,3,20663
"FM,I2,PG,SB",3,20663
"GL,H4,MH",3,20663
"GL,I4,I5,PX,TV",3,20663
"FM,GL,I4,I5",3,20663
"H4,I4,TV",3,20663
"FM,MH,NR,TV",3,20663
"H4,H5,I4,I5,PX",3,20663
"FM,GL,I2,NR,PG",3,20663
"H4,TK,TV",3,20663
"GL,PG,PX,TV",3,20663
"GL,NR,PG,PX,SB,TV",3,20663
"FM,GL,H4,I4,NR",3,20663
"GL,I2,NR,TV",3,20663
"H4,H5,I4",3,20663
"GL,H4,H5,PX,TK",3,20663
"FM,GL,H4,I4",3,20663
"GL,I4,MH,PG",3,20663
"GL,H5,I5,LN,PX",3,20663
"GL,H4,H5,I5",3,20663
"CK,GL,PX,TK",3,20663
"GL,I4,SB,TV",3,20663
"GL,I4,MH,NR,PG",3,20663
"FM,GL,H4,PG,PX",3,20663
"FM,GL,I4,MH,TV",3,20663
"GL,LN,NR,PG,PX",3,20663
"GL,I4,MH,NR,PG,TV",3,20663
"CK,H5,I5,LN,PY",3,20663
"GL,H4,H5,I4,PX,TK,TV",3,20663
"MH,SB",3,20663
"GL,I2,NR,SB",3,20663
"FM,GL,I2,MH,NR,PG",3,20663
"FM,I3,PW",3,20663
"I5,IW,PY",3,20663
"NR,PG,TV",3,20663
"FM,GL,MH,NR,PG,SB,TV",3,20663
"FM,I4,I5,PG",3,20663
"H5,LN,TK",3,20663
"H4,I4,PX,TV",3,20663
"FM,I3",3,20663
"H5,I4,I5,LN",3,20663
"FM,MH,TV",2,20663
"FM,I4,MH,PG",2,20663
"H5,HB,PX",2,20663
"H5,I4,I5,PY",2,20663
"GL,H4,H5,NR,PX",2,20663
"FM,GL,MH,TV",2,20663
"H5,I4,I5,IW,LN,PY",2,20663
"H5,I5,TK",2,20663
"GL,H4,H5,TV",2,20663
"FM,GL,NR,PG,PX,SB,TV",2,20663
"H4,I4,PX,TK,TV",2,20663
"H5,LN,TK,TV",2,20663
"GL,H4,H5",2,20663
"FM,H4,I4,PG,SB",2,20663
"H4,NR,SB,TV",2,20663
"I2,PG,SB",2,20663
"FM,GL,I4,NR,PX",2,20663
"FM,H4,PX,TV",2,20663
"H4,PG,PX,SB",2,20663
"I5,LN,MH",2,20663
"FM,GL,MH,NR,SB,TV",2,20663
"AS,CK,LN,PX,TK",2,20663
"H5,I5,LN,PY,TK",2,20663
"I6,IW,JP",2,20663
"FM,GL,NR,PG,PW,SB",2,20663
"CK,H5,I4,I5,LN,PX,TK",2,20663
"H5,PX,SB,TK,TV",2,20663
"HB,PX",2,20663
"FM,GL,NR,PG,PX,TV",2,20663
"AS,H5,I5,IW,LN",2,20663
"H5,I5,IW,LN,PY",2,20663
"LN,MH",2,20663
"FM,GL,NR,PX,SB,TV",2,20663
"AS,CK,H5,I5,LN,PY",2,20663
"MH,NR,SB,TV",2,20663
"PG,PX,SB,TK",2,20663
"FM,GL,NR,PX,TV",2,20663
"CK,H4,PX,TK,TV",2,20663
"I4,NR",2,20663
"GL,H5,NR,PX",2,20663
"FM,I2,NR,PG,SB",2,20663
"GL,H4,H5,I5,LN,TV",2,20663
"I5,PX",2,20663
"GL,MH,PX,TV",2,20663
"FM,H4,PG,SB",2,20663
"GL,H4,H5,LN,PX,TK,TV",2,20663
"I6,JP",2,20663
"H4,PG,SB",2,20663
"FM,H5",2,20663
"GL,H4,H5,TK,TV",2,20663
"I1,ID,PW",2,20663
"H4,PX,SB,TV",2,20663
"FM,I1,ID",2,20663
"GL,H4,I4,I5,MH",2,20663
"I4,I5,NR",2,20663
"GL,PG,PX",2,20663
"AS,CK,TK",2,20663
"GL,H4,I4,I5,PX,TV",2,20663
"I4,I5,PY",2,20663
"FM,GL,MH,SB",2,20663
"CK,HB,PX,TK",2,20663
"FM,PG,PX,SB,TV",2,20663
"I4,LN,PX",2,20663
"FM,GL,NR,PX",2,20663
"AS,CK,H5,I5,LN",2,20663
"FM,TV",2,20663
"GL,H5,MH,NR",2,20663
"FM,I4,I5,NR",2,20663
"CK,H5,LN,PX,TV",2,20663
"GL,H4,H5,I4,I5,PX,TV",2,20663
"GL,H4,PG,SB",2,20663
"FM,I2,MH",2,20663
"CK,H5,LN,TK,TV",2,20663
"GL,H4,I4,PX,TK",2,20663
"GL,H4,TK",2,20663
"FM,I4,NR,PG",2,20663
"CK,H5,I4,I5,LN,PX",2,20663
"GL,H4,I5",2,20663
"GL,H5,HB,I4,TV",2,20663
"GL,H4,H5,MH,PX,TV",2,20663
"FM,GL,H4",2,20663
"GL,H5,I5,PX",2,20663
"H4,H5,I5,PX",2,20663
"GL,I2,NR,SB,TV",2,20663
"FM,GL,I2,NR,PG,TV",2,20663
"GL,H5,I5,PX,TV",2,20663
"H4,I4,MH,PX",2,20663
"GL,HB,TV",2,20663
"FM,GL,H4,PG,PX,TV",2,20663
"GL,H4,PG,SB,TK,TV",2,20663
"GL,I5,LN",2,20663
"GL,H5,TK",2,20663
"H5,LN,PX,TV",2,20663
"GL,H4,PG,SB,TV",2,20663
"GL,I4,NR,PX,TV",2,20663
"GL,H5,I4,I5,LN,TV",2,20663
"H5,TV",2,20663
"GL,I4,LN,PX",2,20663
"GL,NR,PG,PX,SB",2,20663
"GL,H4,PG,PX,SB,TV",2,20663
"H5,I4,I5,IW",2,20663
"GL,I4,NR,PX",2,20663
"GL,MH,NR,PG,TV",2,20663
"GL,H5,LN,NR,PG,PX",2,20663
"H5,I4,I5,IW,LN,PX",2,20663
"GL,PX,SB",2,20663
"GL,NR,PX,SB,TK,TV",2,20663
"GL,H4,NR,PG,SB",2,20663
"GL,H5,NR,PX,TV",2,20663
"GL,PX,TK",2,20663
"FM,I2,MH,NR,PG",2,20663
"GL,H4,H5,I5,LN,PX",2,20663
"GL,LN,MH,NR,PX",2,20663
"H4,I4,NR",2,20663
"FM,I3,PG",2,20663
"GL,H4,MH,NR,PX,TV",2,20663
"GL,MH,PG,PX,SB,TV",2,20663
"GL,I4,I5,TV",2,20663
"FM,I4,I5,MH",2,20663
"CK,H5,I5,LN,PX",2,20663
"H4,H5,TK,TV",2,20663
"GL,I2,SB,TV",2,20663
"FM,H4",2,20663
"CK,H4,H5,I5,IW,LN",2,20663
"GL,I4,PG,TV",2,20663
"GL,H5,PX,TK",2,20663
"FM,NR,PX,SB,TV",2,20663
"FM,GL,H5,I4,NR,PX",2,20663
"GL,I4,PX,TK",2,20663
"HB,I4,I5,TV",2,20663
"FM,H4,NR,PG",2,20663
"FM,GL,H5,PX",2,20663
"GL,I4,MH,NR,PG,SB,TV",2,20663
"H5,I5,PX,TK",2,20663
"FM,H5,I4,NR",2,20663
"CK,H5,I5,LN,TK",2,20663
"GL,I4,I5,NR,TV",2,20663
"H5,IW,TK",2,20663
"GL,H4,NR,PG,PX,SB,TV",2,20663
"CK,I5,IW",2,20663
"GL,I4,MH,SB",2,20663
"H5,NR",2,20663
"GL,H4,NR,PG,SB,TV",2,20663
"CK,JV,LN",2,20663
"GL,H4,NR,PG,PX,TV",2,20663
"H4,PG,SB,TV",2,20663
"GL,H4,NR,PX,TK,TV",2,20663
"CK,LN,PX,TK",2,20663
"GL,H4,PX,SB,TK,TV",2,20663
"I4,TV",2,20663
"GL,H4,NR,SB",2,20663
"CK,H5,IW,LN",2,20663
"GL,H4,I4,MH,PX,TV",2,20663
"I4,I5,TV",2,20663
"GL,H4,NR,SB,TV",2,20663
"FM,GL,I4,MH,NR,PG,TV",2,20663
"GL,H4,I4,PG,SB",2,20663
"NR,SB,TV",2,20663
"GL,H4,H5,I4,I5,PX",2,20663
"FM,GL,I4,MH,PG,SB",2,20663
"GL,H4,HB,I4",2,20663
"FM,GL,PX",2,20663
"GL,H4,HB,PX,TK,TV",2,20663
"GL,H4,HB,I4,PX,TV",2,20663
"CK,H4,H5,TK",2,20663
"CK,H4,TK,TV",2,20663
"CK,H5,I5,PX",2,20663
"FM,GL,H4,I4,MH",2,20663
"FM,GL,HB,I4,NR,PG",2,20663
"LN,PG,PX,TK",1,20663
"GL,H4,HB,I4,I5,MH",1,20663
"FM,H4,I4,I5,PG,SB",1,20663
"FM,GL,I2,I4,MH",1,20663
"LN,PG,SB",1,20663
"GL,H4,HB,I4,PX",1,20663
"FM,H4,I4,MH,NR",1,20663
"FM,GL,I2,NR",1,20663
"PG,PW,SB",1,20663
"GL,H4,I2,NR,TV",1,20663
"FM,H4,I4,NR,PG",1,20663
"FM,GL,I2,PG",1,20663
"PG,PX,SB,TK,TV",1,20663
"GL,H4,I4,I5,LN,PX",1,20663
"FM,H4,I4,PG,SB,TV",1,20663
"FM,GL,I4,I5,LN",1,20663
"PG,SB,TK",1,20663
"GL,H4,I4,MH,NR,PX",1,20663
"FM,H4,PG,PX,SB,TV",1,20663
"FM,GL,I4,I5,MH,NR",1,20663
"PX,TK,WS",1,20663
"GL,H4,I4,MH,NR,SB",1,20663
"FM,H4,PX,SB",1,20663
"FM,GL,I4,I5,NR",1,20663
"SB,TK",1,20663
"GL,H4,I4,MH,PG,PX,TV",1,20663
"FM,H4,PX,SB,TV",1,20663
"FM,GL,I4,I5,PG",1,20663
"I4,MH,NR,PX,SB",1,20663
"GL,H4,I4,MH,PG,TV",1,20663
"FM,H4,SB,TK,TV",1,20663
"FM,GL,I4,NR,PG,TV",1,20663
"I5,I9,LN",1,20663
"GL,H4,I4,PX,SB,TV",1,20663
"FM,H4,SB,TV",1,20663
"FM,GL,I4,NR,SB",1,20663
"I4,I5,PG,PX",1,20663
"GL,H4,I4,NR,SB,TV",1,20663
"FM,H5,I4,I5,MH,NR,PG",1,20663
"FM,GL,I4,NR,SB,TV",1,20663
"I4,I5,PX,TK",1,20663
"GL,H4,I4,MH,SB,TV",1,20663
"FM,GL,I5,NR,PG",1,20663
"FM,GL,I4,PG,SB,TV",1,20663
"I4,I5,LN,MH",1,20663
"GL,H4,SB,TK,TV",1,20663
"FM,GL,MH,NR,PG,PX,SB,TV",1,20663
"FM,GL,I5,NR,PG,PX,SB",1,20663
"I4,I5,LN,PG,SB",1,20663
"GL,H5,I4,I5,LN,PX",1,20663
"FM,GL,I4,MH,NR,TV",1,20663
"FM,GL,LN,MH,NR,PX",1,20663
"I5,LN,NR,PG",1,20663
"GL,H5,I4,I5,MH",1,20663
"FM,GL,MH,PG,PX,TV",1,20663
"FM,GL,I4,MH,PG,SB,TV",1,20663
"I5,PG",1,20663
"GL,H5,I4,MH,NR",1,20663
"CK,LN,PX,TV",1,20663
"FM,GL,H4,I4,MH,NR",1,20663
I9,1,20663
"GL,H4,I4,TK,TV",1,20663
"CK,LN,TK,TO,WS",1,20663
"FM,GL,H4,I4,MH,PG",1,20663
"H4,PX,SB,TK",1,20663
"GL,H4,I5,NR",1,20663
"CK,PX,TK,WS",1,20663
"FM,GL,H4,I4,PG,PX",1,20663
"H4,HB,I4,I5,PX",1,20663
"GL,I4,NR,SB",1,20663
"CK,H5,I5,PX,PY",1,20663
"FM,GL,H4,I4,PG,TV",1,20663
"H4,HB,I4,WS",1,20663
"GL,I4,PG,PX,SB,TK,TV",1,20663
"CK,H5,IW",1,20663
"FM,GL,H4,I4,PX,SB,TV",1,20663
"H4,I4,I5,LN,PX",1,20663
"GL,I4,PG,PX,SB,TV",1,20663
"CK,H5,PX,WS",1,20663
"FM,GL,H4,MH,NR",1,20663
"H4,I4,I5,LN,PX,TK,TV",1,20663
"GL,I4,I5,PG,PX",1,20663
"FM,GL,I2,MH,NR",1,20663
"FM,GL,H4,MH,PG,PX",1,20663
"H5,I4,I5,LN,PX,PY",1,20663
"GL,I4,MH,NR,PX,TV",1,20663
"FM,GL,I2,MH,NR,SB",1,20663
"FM,GL,H5,I4,I5,LN,NR,PX",1,20663
"H5,I4,I5,TK",1,20663
"GL,I4,MH,PG,TV",1,20663
"FM,GL,I2,MH,SB",1,20663
"FM,GL,H5,I5,NR,PG",1,20663
"H5,I4,I5,TV",1,20663
"GL,I5,MH",1,20663
"FM,GL,H5,NR,PG,PX,TK",1,20663
"FM,GL,H5,NR,PG,PX",1,20663
"H5,I4,MH",1,20663
"GL,I5,PX,TV",1,20663
"CK,H5,TV",1,20663
"FM,GL,H5,NR,PG,PX,TV",1,20663
"H5,HB,I4,LN,PX",1,20663
"GL,LN,MH,NR",1,20663
"CK,H4,LN,PX",1,20663
"FM,GL,H4,H5,I4,I5,PX",1,20663
"H5,I4,I5,LN,MH,PX",1,20663
"GL,I4,I5,LN,PX",1,20663
"CK,H5,HB,I4,I5,LN,PX,PY",1,20663
"FM,GL,H4,H5,I4,LN,PX,TV",1,20663
"H5,I4,PX,SB",1,20663
"GL,I4,I5,MH,NR",1,20663
"CK,H5,HB,I5,IW,LN",1,20663
"FM,GL,H4,H5,PG,PX,SB,TK,TV",1,20663
"H5,NR,PG",1,20663
"GL,HB,I5,LN,PX",1,20663
"CK,H5,I4,LN",1,20663
"FM,GL,H4,H5,PG,PX,TV",1,20663
"H5,NR,PG,PX",1,20663
"GL,HB,TK,WS",1,20663
"CK,H5,I5,IW,LN,PY",1,20663
"FM,GL,H4,I4,I5,PG",1,20663
"H5,PG,PX,TK,TV",1,20663
"GL,I2,I4,NR,PG",1,20663
"CK,H5,I5,LN,PX,TK,TV",1,20663
"CK,PX",1,20663
"H5,LN,PG",1,20663
"GL,I2,PX,SB,TV",1,20663
"AS,CK,H5,I5,LN,PY,TK",1,20663
"FJ,GL,PX,SB,TV",1,20663
"H5,I5,LN,MH,PX",1,20663
"GL,H5,I4,PX,SB,TV",1,20663
"AS,H4,H5,HB,I4,I5,PX,TK",1,20663
"CK,H5,JV,LN,PX",1,20663
"H5,I5,PX,PY",1,20663
"GL,H5,I5,LN",1,20663
"AS,H5,I5,PX",1,20663
"CK,H5,I5,IW,TK",1,20663
"HB,LN,PX,PY,TK",1,20663
"GL,H5,I5,LN,MH,PX",1,20663
"CK,GL,PX,SB,TK,TV",1,20663
"CK,H5,I5,JV,LN,PX",1,20663
"HB,PG,PX",1,20663
"GL,H5,I5,NR",1,20663
"CK,H4,H5,HB,I4,I5,LN,PX,TK,WS",1,20663
"CK,H5,I4,I5,PX,TK",1,20663
"I2,MH,NR,PG",1,20663
"GL,H5,I5,NR,PX,TV",1,20663
"CK,H4,H5,HB,I5,LN",1,20663
"CK,LN,PY",1,20663
"I2,SB,TV",1,20663
"GL,H5,I5,PG,PX",1,20663
"CK,GL,H4,H5,I4,MH,NR,PX",1,20663
"CK,H5,TK,TV",1,20663
"H5,MH,NR,PX",1,20663
"GL,H5,MH",1,20663
"CK,GL,H4,H5,LN,PX",1,20663
"CK,HB,I5,LN,PX,TK",1,20663
"H5,MH,PX",1,20663
"GL,H5,MH,TV",1,20663
"CK,GL,H4,LN",1,20663
"CK,I4,I5,TV",1,20663
"HB,I4",1,20663
"GL,H5,NR",1,20663
"CK,GL,H5,HB,I4,I5,LN,PX,TV",1,20663
"CK,H4,H5,I4,I5,PX,TV",1,20663
"GL,HB,I5,PX",1,20663
"H4,HB,I4,PX",1,20663
"CK,GL,H5,I4,I5,NR,PX,SB,TK",1,20663
"CK,GL,I5,PX,TK,TV",1,20663
"GL,HB,SB,TV",1,20663
"H4,I4,I5,MH,PX",1,20663
"CK,GL,H5,TV",1,20663
"CK,H5,HB,I4,I5,LN",1,20663
"GL,H5,LN,PX,PY,TV",1,20663
"H4,I4,I5,NR",1,20663
"CK,TK,TV,WS",1,20663
"CK,H5,HB,I4,PX,TK",1,20663
"GL,H5,PG,PX,SB,TV",1,20663
"H4,I4,NR,PG,TV",1,20663
"FJ,NR,SB",1,20663
"CK,H5,HB,I5,LN,PX,TK",1,20663
"GL,H5,PG,PX,TV",1,20663
"H4,I4,NR,TV",1,20663
"FJ,PX,TO,TV,WS",1,20663
"CK,H5,HB,LN,PX",1,20663
"GL,H5,PX,SB,TV",1,20663
"H4,H5,HB",1,20663
"FM,GL,H4,H5,I4,NR,PX,TV",1,20663
"CK,H5,HB,PX,TK",1,20663
"GL,I4,I5,JV,LN",1,20663
"H4,H5,I4,PX,TK",1,20663
"FM,GL,H4,H5,I4,PX",1,20663
"AS,CK,H5",1,20663
"GL,I4,I5,LN,NR",1,20663
"H4,H5,I4,PX,TV",1,20663
