log_trip_id,vessel_flag,primary_eez_code,departure_month,modal_offset
0465291F-6869-E3F8-3036-39E3410952D1,SB,SB,11,11
1AA55808-8141-71BF-9CF7-39E34134CDD2,SB,SB,11,11
E5D50B49-10E9-CC93-B530-39E3415A4A27,PG,PG,11,11
E5D50B49-10E9-CC93-B530-39E3415A4A27,PG,PG,11,12
9487F071-FBBC-2B40-25EE-39E341681C10,PG,FM,10,11
F9767852-852D-F2D6-DEAF-39E3457075BC,KR,PG,11,11
1FA51EC6-32F0-6FC0-19FB-39E345A3D0DB,SB,SB,11,12
F7DFC896-0FB2-A0C0-EAC7-39E345BBAA94,TV,PX,10,-11
266666D4-A07D-89D6-9D38-39E3466BEF93,SB,SB,11,11
932835FA-C667-F301-5F36-39E346AD81AD,LR,SB,12,11
9BB64F8E-D2F6-9EFF-497D-39E3559536B4,PG,GL,6,12
230F8F3C-4B60-11BD-B422-39E355A2C8D5,PG,SB,11,11
E8193233-F401-CFB4-2C98-39E355A5FA76,PG,SB,11,11
F0EB210C-EDE8-0B9C-25E3-39E355A75533,KR,SB,11,11
6FB670A9-3D81-FAA8-986B-39E355AABFC6,PG,FM,11,11
135D359E-F945-4F04-45D7-39E355BE0961,KI,PG,10,11
2C61FC25-F32B-C49C-EA19-39E359D62930,TV,SB,10,12
596BF66A-FCD3-2F48-4039-39E359F0C47B,MH,GL,11,12
8B942AB6-C30A-E914-39E3-39E35ACC4CD9,KR,SB,11,11
5D7EE16E-A676-E550-BDA8-39E35F5CEF4C,SB,SB,12,11
EE056D90-50F6-E100-A79A-39E3600A7E72,SB,SB,12,11
4F3D720F-EACE-F11B-02B7-39E360132377,FM,TV,10,12
D1D7116E-1FB7-3BF6-B7A8-39E3644672E0,TW,SB,11,11
280B989B-CD53-376E-1702-39E3645CA68A,KR,GL,11,12
E6052FF3-B676-684D-92FC-39E36982911C,PG,SB,11,11
CB6235AA-E0EC-988E-AF0A-39E3787B0D25,US,H5,12,-11
1F84939E-7E2A-8274-BC14-39E3787BF3CC,NR,FM,12,11
DF0230B3-CC8B-02FE-93CF-39E3787D5E49,PG,FM,12,11
0DDF03EB-A7B2-F751-1C1F-39E37A0F69FF,KI,FM,12,11
E4EDCE58-4124-277D-A016-39E37E49C17C,VU,TV,12,12
9E185D64-4125-B8DB-83A2-39E37F2B512A,KR,SB,11,11
D0744591-AC65-5DFE-F928-39E37F347960,NR,FM,12,11
6D7D1C2A-1C5A-6D86-F2B5-39E38293F157,MH,H4,11,12
67F5F577-CA74-9A5B-24BA-39E382981A8A,TW,SB,11,12
FFA72F97-3CE8-1BAA-E52B-39E38363DF67,KR,SB,11,11
4B558F34-660C-E220-D76D-39E38D6DD0E0,US,FM,12,10
8C95D745-03CA-F97F-44ED-39E3A70DAD17,US,CK,12,-11
8C95D745-03CA-F97F-44ED-39E3A70DAD17,US,H5,12,-11
77216DAA-9152-C84B-EDAB-39E3A769818E,TW,PG,11,12
DC2BD596-59A0-FB2C-0940-39E3A776DE22,FM,PG,11,10
3FB250F2-3A3D-0DA6-A82C-39E3A861BE93,KI,GL,11,12
DCA7A770-46BB-562F-DDB3-39E3A863AA1F,TW,SB,11,12
625F4A44-7921-F178-A26F-39E3A8714498,TV,SB,11,12
017CA80F-6826-D613-128A-39E3AC73EA34,PG,FM,12,11
92886FF6-CB20-D3EB-62A2-39E3AD46DF68,MH,H4,10,12
8770143F-65A3-C875-CCDC-39E3AD760640,PG,SB,11,11
4D76D963-AD3B-D222-655E-39E3AD77B9FD,NR,TK,12,12
4D76D963-AD3B-D222-655E-39E3AD77B9FD,NR,TV,12,12
A8B3A86F-C165-A70D-B9C4-39E3B18643F0,KR,SB,11,11
7B80DE71-8C45-FC7E-0A4D-39E3B18977DE,SB,SB,3,11
8C97541E-2022-78AB-160F-39E3B18E8D09,SB,SB,5,11
0BC31A48-68C2-FFA8-44FD-39E3B19244CC,SB,SB,9,11
B22BAC49-1884-CF81-81F5-39E3B1947020,SB,SB,9,11
598F310F-DEA8-D4A1-F2BD-39E3B1DD26B1,KR,TV,10,12
681EDF09-16A0-6CD8-AE0B-39E3B22F8D6B,TW,SB,11,12
7895957E-F7A5-5AE2-93E2-39E3C648E28F,PG,GL,9,12
77F38F3B-4EC1-80DD-153C-39E3C6CFF8A7,SB,SB,12,11
74241F73-E162-CB4A-D88A-39E3C6D9AAB1,KR,GL,12,12
784A9613-2B1D-A1E0-98F4-39E3C7236A07,KR,SB,11,11
39572331-AD50-B306-D990-39E3CB34CAD6,PG,PG,11,11
39572331-AD50-B306-D990-39E3CB34CAD6,PG,SB,11,11
E8222BB0-E4DA-DF77-52AF-39E3CB53915B,KI,SB,12,11
6933629B-2A25-4BDD-D3EB-39E3CC82B6D1,TW,SB,12,11
D6F464D5-660E-C3AF-7F71-39E3D151231F,SB,H5,9,12
2BBAB008-348E-3AA5-8E88-39E3D5A9A60F,NR,PG,12,11
00F39B6F-218F-764D-CB9D-39E3D5AA6904,NR,FM,12,10
AC6AC9D8-0250-E5E6-EA37-39E3D5AC1702,US,H5,1,-11
3D8F88EB-F4A0-B45B-903F-39E3D5AD4973,NR,H5,1,-11
3D8F88EB-F4A0-B45B-903F-39E3D5AD4973,NR,TK,1,-11
60C149F1-2389-E5E1-74FB-39E3D5AE89AC,US,TK,1,-11
120F0EE7-A51E-F46C-857A-39E3D5B2DD91,US,CK,11,-10
4F6BCB66-F4D5-D5A6-28D6-39E3E651ECA8,FM,GL,11,12
66AE2448-4647-B2FC-3FDA-39E3EA2090E7,TV,PX,11,12
B7A4D481-1B2A-DDDD-3659-39E3EA671B5F,PG,FM,9,9
7BD2DEEB-66D7-6B14-C4D9-39E3EF509141,PG,SB,11,11
92859513-0063-7CDF-B1C5-39E3EF738340,NR,TK,10,-11
22E29A61-B634-008C-5E7A-39E3EF7AECCD,TV,PX,11,-11
22E29A61-B634-008C-5E7A-39E3EF7AECCD,TV,PX,11,12
21469D64-EBEA-BE4A-3656-39E3EF84420E,NR,PX,10,-11
D4B675CC-BCD3-A8B5-86CF-39E3EF8A75C9,KR,PG,11,11
62BD5D22-E4DB-3695-E65D-39E3EFFCDF68,MH,,3,8
62BD5D22-E4DB-3695-E65D-39E3EFFCDF68,MH,,3,10
62BD5D22-E4DB-3695-E65D-39E3EFFCDF68,MH,,3,12
C1598A4A-9C35-B541-CCEE-39E3F003E77B,PH,MH,3,12
9CAD36CD-F620-1FB0-619A-39E3F07A37B1,SB,PG,10,10
17FE0F70-E7D4-A70A-99C4-39E3F5057B27,KR,FM,12,11
3E0EF0B3-B12D-42EC-6216-39E3F96F6DD6,MH,I4,12,12
3E0EF0B3-B12D-42EC-6216-39E3F96F6DD6,MH,MH,12,12
A7FC8588-4186-4C15-F3E5-39E3F98BE481,TW,TV,11,12
809AC22F-6342-D517-6CD2-39E3F98CB928,PG,SB,12,11
4F8F58D7-B3B1-0185-566E-39E3F9A47F8D,PG,SB,11,11
62A06486-683C-BEB9-F0E4-39E3F9AE524C,MH,TV,11,12
463EAB56-E281-1B3C-E0C0-39E3F9EA1A3C,TV,SB,12,12
CAA08F4D-FA25-0C37-B38A-39E4091B6FD9,FM,PG,12,10
30D9F6D2-631F-B6B3-6F6A-39E4093C173A,TV,TV,12,12
39EDC2A7-C3DA-3752-3D73-39E409E366C4,MH,SB,12,12
4ED1FA70-F96C-924C-7779-39E409E5204D,MH,SB,11,10
46FB3D40-45BD-2CA9-4A54-39E4138646C5,KI,GL,11,12
2B8EC057-1D67-C623-EDDF-39E418AE8E2D,PG,FM,1,11
33922B8E-60FA-95C9-A8F0-39E418B0D08D,NR,NR,1,12
6DFFDBA4-D2A8-27E7-AFD7-39E419808DE1,JP,FM,10,9
B93F47FE-3EA6-0972-AF94-39E419861500,JP,GL,9,9
06C7231C-BFA4-E1A8-2D96-39E42DE3FF12,SB,SB,12,11
C3387D3D-9035-0293-4E93-39E43235A64E,KI,FM,12,10
680A2C73-5AAD-EC5D-77F1-39E4323B51BE,NR,MH,1,12
32DC4058-2ABA-ACF7-2273-39E4323C25E7,US,FM,1,10
712B6D13-F38E-BEAB-BEDF-39E4323CDBAB,KI,FM,1,11
FD82D279-4143-83C3-368E-39E4323DACC7,US,TK,1,-11
3520E471-C440-7C04-87AD-39E43252F6A0,KR,GL,12,12
58B16BE2-4782-1369-870F-39E43265F261,KR,SB,12,11
52CD0756-6097-F73C-06AC-39E432AA0CAC,PG,FM,12,10
7033A9DF-E42D-8A7E-2CDC-39E432BF5EB2,US,I5,1,-10
3683BA13-06E6-8DBA-EEF2-39E432CD01E6,KI,GL,12,12
612CFA67-5D0A-77E7-1F60-39E4331BB4CD,SB,PG,12,10
8EFB69EA-1EA9-44AE-3864-39E4375EB501,PG,PX,12,12
D450AF65-DE52-ECDA-6F00-39E4376D9CBC,KI,GL,12,12
D450AF65-DE52-ECDA-6F00-39E4376D9CBC,KI,MH,12,12
0EDF59B3-AAE5-0257-E53C-39E43774D073,KI,GL,12,12
6D00CB71-71B1-3DF0-E069-39E4387FCB55,PG,FM,12,11
697CE9BB-1DC5-7D91-2246-39E43CB83586,SB,SB,12,11
ECE762E7-0771-4DDD-4195-39E451487866,US,I5,1,12
0C4C7B4A-FC2A-EC17-666D-39E451496278,US,PX,1,-11
081A657C-5A58-3FB9-DD9A-39E455FF7EA2,US,IW,12,-11
F6DF1B49-06E3-5212-9408-39E4560296E9,KI,FM,1,10
17B27569-03CB-EEBD-2124-39E456390F25,KR,GL,1,12
D075691A-4D5D-4DB1-E948-39E456838D21,KI,MH,9,12
1DA0C25C-4010-BB1A-77F8-39E456ADFBFD,KR,SB,11,12
7A24B7AF-A3CB-76C1-55AF-39E4570F59FE,LR,GL,1,12
815C144B-BF12-BBF9-2795-39E457795847,PG,SB,12,11
9FCB4BFE-B8DB-BB91-F758-39E45B7FECE2,KI,GL,12,12
DEEA3D06-C357-6830-A2CC-39E460AD281F,PG,SB,12,11
B600F122-5043-E517-40C6-39E46566DD8D,PG,PG,10,10
7883128F-F3E6-D376-D14D-39E465758920,PG,SB,11,11
63DF909E-5612-71B7-0C89-39E465AC590A,NR,GL,2,12
4BEC390D-5A72-9F78-EF81-39E465C6330C,FM,SB,12,11
C13D613B-9010-3A84-702D-39E465CB2FF7,PG,SB,11,11
98F4D6A6-ACC7-D895-C59C-39E46600AC36,KI,SB,12,11
096E1FF1-9598-3E98-F2BF-39E46618340E,US,PG,2,10
71149D6A-939C-B422-659F-39E4667915BA,US,H5,2,-11
D12DB68E-6600-B8E3-3EA8-39E4669CAFA4,FM,TV,12,12
26B4F639-FB64-73A6-E78E-39E466BD81CE,KR,SB,12,11
01F7C2C9-E715-0778-8152-39E466ECB3F0,PG,FM,12,10
F97744E4-7CCE-40DB-CD18-39E4670CD72E,PG,SB,12,11
7E2D7626-4D59-CE28-7B9C-39E474D5F3F3,KI,TK,10,12
735D4C98-E8FD-57D2-474C-39E474D88F64,KI,H5,10,-11
735D4C98-E8FD-57D2-474C-39E474D88F64,KI,H5,10,12
01B26211-AC21-5094-93DB-39E474F19E2C,KI,PX,9,12
95736C8D-CD04-5E7A-41D5-39E474F4E598,KR,PX,11,12
D771E9DB-D400-E805-A8B1-39E474F824C0,KR,CK,10,-11
521723A6-89DE-DEDE-A937-39E474FF65D9,KR,TK,9,12
7D57F71F-167F-110B-1C57-39E47501321A,KR,TK,10,12
EC85D1D8-6FD8-6AAC-6FEB-39E4750326BC,PG,TK,11,12
6501C903-464A-0A48-6D64-39E4763EF05E,PG,FM,11,10
80C35C40-0FBD-8FF4-91AD-39E47A43E0FC,TV,FM,12,10
5EB049F9-E38B-1079-3F91-39E47A69EBA7,TW,PG,1,10
ED0F4F6D-6801-19B1-C833-39E47A77A1CF,PG,PG,1,10
1C2DD42A-03FD-A1FD-A09E-39E47A869E6E,TV,PX,12,12
EAD332E8-897C-804F-C4E1-39E47AFEF44E,TW,PG,12,11
0040CE40-541C-C4E8-41A0-39E47B016FDE,MH,GL,11,12
0040CE40-541C-C4E8-41A0-39E47B016FDE,MH,TV,11,12
63C75ABD-C7F8-1FED-A926-39E47B03CD5B,NR,FM,12,10
DEDCAF23-BBA4-A82B-CE3A-39E47F4788A5,PG,I5,2,-11
C054B54C-06C8-6FA0-6A8C-39E47F48E5A6,KI,PX,12,-11
43879C69-D477-3F08-4D21-39E47F6231E1,MH,GL,1,12
BC677470-E1C4-C557-CF8C-39E47F72EE1F,KR,PX,12,12
CE6B4284-C823-D1EC-1CA7-39E480405241,KR,SB,12,11
407DD42F-3F1C-C721-E481-39E4804F58DF,TW,GL,1,12
51EA264F-92B2-2B79-AC75-39E4848293FC,KI,TV,12,12
75D4CF6D-BE4A-6698-4552-39E4858AE646,TW,FM,12,10
5F0DD4B4-0DBC-486D-5438-39E485C6FCB8,KR,GL,1,12
D26F39C5-83FE-CF40-C61A-39E489C13B87,KR,SB,12,12
DCA95804-60B7-7879-6AA7-39E498E8447C,NR,NR,2,12
E5A91C0A-1A5A-CE93-4B63-39E498E93805,PG,GL,2,12
D5F45E3E-A920-C71C-BD80-39E498EBF207,NR,GL,2,11
4A09CF36-74A8-BADB-A344-39E498ED95B6,PG,PG,2,11
F8BBB346-2D42-0309-DB06-39E49A0DFD3E,TW,PG,1,12
1EF552E4-952D-2FC2-C6A4-39E49E2D1E84,FM,SB,1,11
0E9B447F-F4CA-3AA7-45D6-39E49EFA67A7,TV,FM,1,11
6460D637-39A7-03EE-0B0E-39E49F271421,TV,PG,1,10
784B1B27-9E17-7C51-75CC-39E49F5C7DF8,KR,PG,1,10
C8B9A7EB-D5A4-309E-6FD2-39E49FD90887,KR,GL,4,12
F3075672-5CD1-BB47-C580-39E4A3791844,KR,PG,1,10
CCB65EA7-73B9-D6C8-A512-39E4A3C8B77D,FM,FM,1,-11
F1E0EBF1-8238-7257-F496-39E4A47CDF9F,TW,FM,1,10
76AD98F8-0C7F-8976-A572-39E4A897CE8D,US,I5,2,-11
8CF9ACAC-8BF6-F321-E694-39E4AD5DFEEF,KI,H4,11,12
F761DF31-EFA0-62A0-30DA-39E4AE17811F,PG,PX,1,-11
F761DF31-EFA0-62A0-30DA-39E4AE17811F,PG,PX,1,12
CEFB6397-8423-85E4-7DA9-39E4AE6E324A,FM,GL,1,12
E13BF2FC-DAA5-07B1-80E6-39E4AE9EC835,KR,SB,1,11
2D5EA333-C278-2E9F-A383-39E4BCF92203,PG,SB,1,11
D7C54400-2056-FB77-2E28-39E4BCFB0A16,FM,SB,1,11
26A11224-99F1-8B5E-8929-39E4BD0EDD3F,US,H4,2,-12
18F087D3-6ADD-B4C6-A5DA-39E4BD27197E,LR,TK,11,-11
A39F07D5-569C-994D-4052-39E4BD28F228,LR,TK,10,-11
F367E0F7-B395-F2F5-9A8C-39E4BD2CE418,NR,TV,11,12
39CA03D5-8FBE-A59D-D7CF-39E4BE16FC93,KI,NR,1,12
A79FE937-51D1-D265-BB09-39E4BE35F9B9,TW,PG,1,10
8F7E4129-C1A1-D797-DB43-39E4C2DB1B03,US,NR,2,12
D04050FF-D470-00A6-A76C-39E4C2DBCC0D,US,H5,2,-11
9CE83854-D0A5-B992-76F5-39E4C73AABC0,KI,H5,1,-11
1A222B34-1DDD-4CE4-66F6-39E4CC83FFBE,US,H5,12,-11
CBFED632-82D2-BD43-B9CA-39E4CC863D70,US,IW,10,-8
2C80517E-07D4-3436-1F0A-39E4CCB9FAD5,TV,PX,9,12
33E283CE-9F05-0965-8ACA-39E4CCD59E1D,TW,PG,2,11
1DF7D02A-361D-01FD-A64D-39E4CCD83EAB,KI,GL,1,12
31CCEC36-8A26-6631-A8BB-39E4CCDB49DF,TV,H5,11,-11
8E986BD0-12FB-66BB-E881-39E4D1D34A62,KI,GL,12,12
BB411F25-3550-FF26-26AD-39E4D22170E8,MH,NR,1,12
C456D135-0F01-B95F-969F-39E4E0E85D60,JP,FM,10,9
E95EE0A4-C8C3-4002-4B78-39E4E1052BB0,FM,TV,1,12
2ED5DE28-DAC0-D9B9-0211-39E4E16EEB13,KI,NR,1,12
00A0DE3A-2757-3E88-390F-39E4E1E7718C,KI,NR,2,11
B04F23C6-BB01-88B8-3D40-39E4E24E38DA,SB,PG,1,11
9987F657-121A-6C2D-4EA3-39E4E255026D,US,H5,2,12
B1090CFB-5329-30E1-19FD-39E4E281F6D6,KI,NR,12,12
23345706-5AAF-2BE1-7A23-39E4E2AA0CC4,FM,FM,1,10
C97C43D9-C77D-7076-524A-39E4E676A386,PG,PG,1,11
59E858A8-0CAB-6F9E-2F52-39E4E7DA76B2,KR,PX,1,12
39AC1B1A-2E7E-6669-AE21-39E4E7E528E5,PG,PG,1,10
39AC1B1A-2E7E-6669-AE21-39E4E7E528E5,PG,PG,1,11
ACD799AF-420A-AC1B-5E84-39E4F0D69F63,KR,GL,1,12
D36E7AEA-2634-04EC-DDB8-39E50570DEBA,NR,TV,3,12
2AD42728-3AD7-7ADD-7433-39E5057280C4,US,H5,3,12
1C582962-3DDF-749B-6A26-39E5057CE4F6,FM,FM,1,10
5B36DB9D-E07C-6920-5FC9-39E505904770,MH,GL,1,12
C1FDAD61-27B3-CE28-3DDE-39E5059894B6,MH,GL,1,12
0209741E-F14D-FFC8-D7F2-39E50A6B7806,KI,I5,2,-11
A85DED62-724D-E5F6-EE14-39E50A7507AD,SB,PX,9,-12
A85DED62-724D-E5F6-EE14-39E50A7507AD,SB,TV,9,-12
2A8369A9-BA8A-EBAB-48A6-39E50AA8BDFB,PG,FM,1,10
D059EB8E-7F38-BF98-65F7-39E50AB08034,NR,PG,1,11
BA552EBD-990A-07EE-F934-39E50ABC066C,KR,SB,2,12
E3D14A81-A20D-F2E0-5020-39E50FE79998,JP,FM,8,9
6F7372E8-6734-8136-EA85-39E50FEC49FB,JP,FM,8,9
56ED8CB1-407E-2DF8-B80F-39E50FF0734C,JP,FM,8,9
329F4F4D-3B6A-E5E1-A56E-39E50FF2114D,JP,FM,9,9
DD279C0C-9822-6FC5-2316-39E50FF3108E,JP,FM,8,9
334E7791-1DA5-1B40-9E37-39E50FFEA4D0,JP,PG,7,9
13C6E59D-997A-1B1C-3EFE-39E5100120AE,JP,FM,8,9
9693C530-048A-6B6A-F45D-39E5100D5884,TW,,9,10
ECACDD6D-9A4F-64C7-FE18-39E510103A70,JP,PG,8,9
BFBF0F79-042E-723D-547A-39E51011545C,JP,FM,8,9
0882F82E-660D-DB59-66E9-39E5102EB358,SB,SB,9,11
1AB364CD-2A6E-346B-080C-39E510734056,JP,FM,7,9
21BBBECE-3D0C-6047-539E-39E51074757C,JP,FM,8,9
9342C2F4-46E2-F8CA-64CF-39E51075AEB8,JP,FM,7,9
CF1334F8-27DF-D56F-DA51-39E5107710AA,JP,FM,9,9
13056CBC-B9AE-D0FD-A89D-39E510D5DF50,SB,SB,9,11
D7E4E2A4-39A9-B406-9D49-39E5153941EB,KI,TK,1,12
068C537D-6420-166B-58EF-39E519CE0B55,TV,GL,1,12
068C537D-6420-166B-58EF-39E519CE0B55,TV,TV,1,12
67118F4B-CCA9-B26E-C1F4-39E519E3168B,NR,NR,3,11
E42124EE-5479-4BB9-D9DB-39E52A637C82,NR,GL,1,11
C6C41C55-BB3C-40C9-54FB-39E52A64B6C5,NR,TV,3,-12
AB2C9149-2601-3DB5-5809-39E52A6AE67A,US,IW,3,-9
CE7CB6A9-21B5-39EA-BB7A-39E52A73098E,KI,PG,2,11
2AC5FC58-C986-FFB6-02CB-39E52E777090,FM,FM,8,-11
555CE4E3-C3E3-76DA-44E3-39E52E7ACD71,KI,GL,1,12
F9581EBE-0576-2F24-8C85-39E52E8A4291,KR,PX,1,-11
E078A71B-7798-755A-AB9D-39E52EE66C5E,KI,SB,11,12
5EE141C3-C5AF-E66D-0322-39E52EE8171D,KI,SB,12,12
8791D093-D54B-A14E-45E0-39E52F484837,KI,GL,5,12
6D813484-690E-0D5B-FC2D-39E52F868706,KI,PX,1,12
B173DDC9-4116-1114-D4CA-39E5301F355B,FM,FM,6,10
B001A245-48CF-D949-5C7F-39E533979B3B,US,H5,3,-11
FEEF5E7C-D5F4-647E-944D-39E5345906BB,TV,PG,2,10
F60EBEA5-DBF2-7838-FF53-39E5349FB8D6,KI,PG,10,11
B645E8E4-E2F8-785C-B18D-39E534A53B07,TW,GL,9,12
B645E8E4-E2F8-785C-B18D-39E534A53B07,TW,MH,9,12
C7156F31-53D9-0335-C2B5-39E534AB2B05,NR,,9,9
C7156F31-53D9-0335-C2B5-39E534AB2B05,NR,,9,12
53B435CA-AB39-29A5-2C4F-39E534AD2B70,NR,,8,8
53B435CA-AB39-29A5-2C4F-39E534AD2B70,NR,,8,10
53B435CA-AB39-29A5-2C4F-39E534AD2B70,NR,,8,11
72D18E58-8A2C-2ABD-273F-39E534B17843,NR,FM,10,8
240F5356-8BD9-B3A6-E93A-39E534B3148B,NR,SB,11,11
713B26EC-F601-C33A-A0DA-39E534B69285,MH,GL,12,12
101D5EB1-38E6-F8F2-9B5F-39E534B6ED37,NR,GL,10,12
322636B4-07C5-8FC0-E012-39E534CE3B40,NR,,8,10
CA1615D9-AD9E-97B0-9BB1-39E534DA4EF7,KI,GL,6,12
B1675CCC-7A61-9F01-5EF9-39E534EDC743,FM,PG,5,11
9288AFF1-FC65-B8A3-7905-39E534F50377,KR,SB,3,11
1D2EAA92-6669-AE86-E3DF-39E534F7F697,KR,GL,9,12
B370DABD-E597-D598-ECDD-39E534FEAD0D,KR,TV,12,12
A66239EE-6E9A-F068-8845-39E53500B3E9,KR,GL,5,12
626B46FB-0A0A-1A4F-D0C4-39E5350AEC83,TW,GL,2,11
FA827ACF-0DEC-6513-39F6-39E535117359,MH,MH,2,12
7CA9AF21-0F76-6239-249A-39E538686FD5,KR,GL,1,12
DB85F093-6812-2E51-8A04-39E5386A4849,KR,PX,11,12
039883DA-42BC-ACEE-CAB7-39E538788672,NR,,10,9
F263CD87-6727-6C7B-CDA6-39E5387A7F11,NR,SB,11,11
7CBAF7B6-5E8C-EA98-709E-39E5387BFD5B,KR,PX,2,12
ECADDEC4-4F90-E4EF-44DC-39E5387DA247,NR,TV,9,12
D1405D70-5035-0062-F623-39E53897A28C,PG,PX,2,-11
306958CC-EBE4-68CF-C0C7-39E538C43195,PG,PG,11,10
65A383DD-945D-6B1D-51AF-39E538CED88A,KR,SB,2,12
0D6453FC-5EA7-2590-E890-39E538D2CCAF,PG,FM,4,9
9F51E2B1-1C70-1076-3479-39E538D9B4D2,KR,PG,2,10
9B7C57DB-C18B-FCE9-E5E9-39E538DBB826,TV,PX,2,12
0E97B173-8B03-E5CF-C844-39E538E139DD,TV,GL,2,12
7A81278F-5B42-44E7-AD12-39E538E770A6,PG,PG,10,10
E015722E-6F07-8663-E8D8-39E538E97693,PG,PG,12,10
E69C60BE-0AC6-DB81-3D49-39E538EA20DC,LR,GL,3,12
22786564-027B-97B2-F9A7-39E538EC742D,KR,PG,2,11
4ED71283-9A4C-841C-C57F-39E539043767,KI,PX,2,-11
CBEAFDD6-DF3B-1F3E-72B9-39E5390567F1,TW,NR,2,12
2AB01D0F-C0BA-D3AA-7873-39E5390685B6,PG,PG,3,10
437710A8-B3D4-16F4-2B9D-39E5392CC371,TV,MH,2,11
E38BBE19-BD47-C3B9-FF83-39E539BD7F6C,PG,PG,11,10
EADC7484-D049-9815-C236-39E539C0066B,PG,SB,5,12
49DFAA1C-B389-755B-05A7-39E539C205AD,PG,PG,10,10
BE107588-7CA8-8A24-96B6-39E539C43F96,PG,PW,8,11
34052707-43DE-493F-438D-39E539C65E0D,PG,PG,11,10
F2389A09-AEF7-82EC-7E8C-39E539CADECD,PG,PG,11,10
CC7D5CB2-94BD-5552-85AE-39E539D15EBC,PG,PG,7,10
EBA9197E-6CFC-EFAB-0DB3-39E539D5D8FB,PG,PG,5,10
8A7C83D7-C143-0955-A293-39E539E0C7A4,PG,PG,11,10
E2581396-14F1-37EE-18CF-39E539E51A61,PG,PG,8,10
DD0194E5-19ED-BDB6-96EA-39E539E6676D,PG,PG,10,10
26373818-C1C3-9FF3-60EC-39E539EC929A,PG,PG,11,10
9A835982-3B64-35DA-7D43-39E539EF053F,PG,PG,12,10
966683BB-3A8D-DCE3-0779-39E539FA7A50,TW,PG,2,10
825D1AF5-7FC1-9FF0-BCF2-39E53A103340,KI,GL,2,12
E6A47F1E-F213-460D-AB1E-39E53A148E77,PG,PG,7,10
60763E6F-3400-ED54-FA1B-39E53A167CB7,PG,PG,1,10
84D75BF5-FE01-13C7-8F86-39E53A25C787,PG,PG,11,10
C0DF600B-A988-6140-DCB4-39E53A29FAB2,PG,PG,5,10
F17C9560-08E0-2F57-CAD6-39E53A2B3451,PG,PG,1,10
EF27F2C6-CC0D-03C5-6C50-39E53A2C9F3D,PG,PG,7,10
2B1717D2-02E3-5947-0129-39E53DBFCA43,KI,MH,2,10
2B1717D2-02E3-5947-0129-39E53DBFCA43,KI,NR,2,10
2C119A31-76DA-28C0-61A5-39E53DC158A2,PG,PG,3,10
997A7AF9-19B0-2CA2-DF61-39E53DC4B19C,PG,PG,4,10
CC29AAFA-37DB-B1DD-FCE2-39E53DC67DD2,PG,PG,7,10
AB57B03A-4691-8671-0849-39E53DCB87E6,PG,PG,6,10
329FC05A-8BF7-32F2-FB14-39E53DCCE694,PG,PG,5,10
A867A09D-D34D-2972-1D13-39E53DCF5F0B,PG,PG,8,10
B80ABD6D-BD4C-BD99-AF5C-39E53DD118AC,PG,PG,5,10
46C38DE3-0361-0094-09F5-39E53DD2D5FF,PG,PG,10,10
C9A8FE42-D2B0-B57F-0377-39E53DD4CDE1,PG,FM,8,9
979398B7-3315-B589-AD6F-39E53DE62C60,PG,PG,6,10
7BFC5133-7D7A-F7FC-7F8C-39E53E0E3B2C,PG,PG,6,10
7DE71C46-A327-AFDF-F646-39E53E164E65,PG,PG,10,10
C6BD1226-1B8A-41AA-CD15-39E53E190E43,PG,PG,11,10
76E0DC76-8C1C-89C1-4FF8-39E53E1D12A6,PG,PG,7,10
A504B225-652F-AB21-7B21-39E53E2FB86F,PG,PG,4,10
837F5DC9-DE7D-8F06-26DB-39E53E4FF02C,PG,PG,11,10
EAD8090B-5A91-662D-755F-39E53E515AE8,PG,PG,4,10
4F308544-717E-1344-AE83-39E53E5446F0,PG,PG,2,10
3005EDCE-EF53-64B0-D8C8-39E53E609291,PG,FM,5,10
8FEEB237-E2F2-0364-DEBF-39E53E61E8D3,PG,PG,10,10
13AC4C01-26BC-1D99-F223-39E53E6AA7F3,PG,PG,11,10
0B97B9EB-6108-B712-03DE-39E53E6C9E4D,PG,PG,8,10
9BE9F257-DDBB-74FE-792F-39E53ECE11BA,MH,GL,3,12
F424DA11-BB14-058B-841D-39E53EDDC6ED,MH,GL,2,12
F424DA11-BB14-058B-841D-39E53EDDC6ED,MH,MH,2,12
4B391FBA-55FB-02AF-3D7D-39E54D1A0E61,PG,PG,8,10
78798011-034F-FBF6-0D35-39E54D1BCB84,PG,NR,7,10
78798011-034F-FBF6-0D35-39E54D1BCB84,PG,PG,7,10
153A7738-79DA-A4EE-15FC-39E54D1D5D3F,PG,GL,3,12
EFB5E750-696E-179E-6BC9-39E54D208BA6,PG,PG,5,10
F4880F56-F291-543D-80EB-39E54D21B298,PG,FM,8,9
F4880F56-F291-543D-80EB-39E54D21B298,PG,PW,8,9
2892935C-A616-7CE3-453C-39E54D297E46,PG,PG,5,10
191283D4-2D04-239C-9BAA-39E54D54691E,PG,PG,11,10
0A7B27CE-65AE-F7AB-AF35-39E54D56D285,PG,PG,1,10
E49DC95C-EABD-A485-B9C4-39E54D7475DD,NR,NR,3,12
7D3B0163-FA89-5B0D-16B5-39E54D9C638B,MH,GL,3,12
3C797B67-216A-E832-E5A1-39E54DA2AE9C,LR,GL,3,12
